time,open,high,low,close,volume
2026-01-06 12:15:00+00:00,1.17118,1.17122,1.17103,1.17104,379
2026-01-06 12:20:00+00:00,1.17104,1.17113,1.17097,1.17102,277
2026-01-06 12:25:00+00:00,1.17101,1.17102,1.17062,1.17064,451
2026-01-06 12:30:00+00:00,1.17064,1.17072,1.17048,1.17058,407
2026-01-06 12:35:00+00:00,1.17058,1.17076,1.17048,1.1706,486
2026-01-06 12:40:00+00:00,1.1706,1.1706,1.16994,1.17026,618
2026-01-06 12:45:00+00:00,1.17024,1.17038,1.17008,1.17013,385
2026-01-06 12:50:00+00:00,1.17014,1.17046,1.17012,1.17016,608
2026-01-06 12:55:00+00:00,1.17016,1.17016,1.16972,1.17014,502
2026-01-06 13:00:00+00:00,1.17014,1.17016,1.16975,1.16993,680
2026-01-06 13:05:00+00:00,1.16994,1.17076,1.16989,1.17068,794
2026-01-06 13:10:00+00:00,1.17067,1.17092,1.17048,1.17072,738
2026-01-06 13:15:00+00:00,1.17072,1.17085,1.17036,1.17083,662
2026-01-06 13:20:00+00:00,1.17083,1.1709,1.17058,1.1706,685
2026-01-06 13:25:00+00:00,1.17061,1.1709,1.1706,1.17068,507
2026-01-06 13:30:00+00:00,1.1707,1.17086,1.1706,1.17084,434
2026-01-06 13:35:00+00:00,1.17084,1.17137,1.17084,1.17114,529
2026-01-06 13:40:00+00:00,1.17113,1.17125,1.17102,1.17104,552
2026-01-06 13:45:00+00:00,1.17104,1.17104,1.1706,1.17074,467
2026-01-06 13:50:00+00:00,1.17073,1.17109,1.1705,1.17107,816
2026-01-06 13:55:00+00:00,1.17108,1.17123,1.17097,1.1711,634
2026-01-06 14:00:00+00:00,1.1711,1.17144,1.1711,1.17143,627
2026-01-06 14:05:00+00:00,1.17143,1.17176,1.17131,1.17155,462
2026-01-06 14:10:00+00:00,1.17156,1.17164,1.17127,1.17138,403
2026-01-06 14:15:00+00:00,1.17136,1.1714,1.17062,1.17082,609
2026-01-06 14:20:00+00:00,1.17084,1.1709,1.17027,1.1703,672
2026-01-06 14:25:00+00:00,1.1703,1.17052,1.17025,1.1705,526
2026-01-06 14:30:00+00:00,1.17052,1.17084,1.17026,1.17078,834
2026-01-06 14:35:00+00:00,1.1708,1.17082,1.17024,1.17024,887
2026-01-06 14:40:00+00:00,1.17023,1.17098,1.16992,1.17088,1044
2026-01-06 14:45:00+00:00,1.17088,1.17113,1.17071,1.17076,1032
2026-01-06 14:50:00+00:00,1.17078,1.17144,1.17066,1.1713,763
2026-01-06 14:55:00+00:00,1.17132,1.17133,1.17086,1.17092,829
2026-01-06 15:00:00+00:00,1.17092,1.17092,1.16998,1.17014,1038
2026-01-06 15:05:00+00:00,1.17013,1.17078,1.17005,1.17046,827
