time,open,high,low,close,volume
2025-12-15 13:20:00+00:00,1.17547,1.17559,1.17536,1.17551,371
2025-12-15 13:25:00+00:00,1.17552,1.17558,1.17544,1.1755,333
2025-12-15 13:30:00+00:00,1.17551,1.17598,1.17547,1.17596,496
2025-12-15 13:35:00+00:00,1.17596,1.17598,1.17572,1.17578,461
2025-12-15 13:40:00+00:00,1.17579,1.17586,1.17554,1.17562,355
2025-12-15 13:45:00+00:00,1.17564,1.17582,1.17558,1.17577,409
2025-12-15 13:50:00+00:00,1.17578,1.17582,1.17487,1.17498,588
2025-12-15 13:55:00+00:00,1.17498,1.17504,1.17472,1.17474,702
2025-12-15 14:00:00+00:00,1.17474,1.17474,1.17441,1.17466,774
2025-12-15 14:05:00+00:00,1.17467,1.17474,1.17444,1.17462,413
2025-12-15 14:10:00+00:00,1.17462,1.1748,1.17442,1.17466,460
2025-12-15 14:15:00+00:00,1.17467,1.17483,1.17456,1.17468,456
2025-12-15 14:20:00+00:00,1.17467,1.17478,1.17451,1.17471,493
2025-12-15 14:25:00+00:00,1.1747,1.1751,1.1747,1.17508,514
2025-12-15 14:30:00+00:00,1.17508,1.17546,1.17507,1.17544,669
2025-12-15 14:35:00+00:00,1.17545,1.17579,1.17527,1.1756,638
2025-12-15 14:40:00+00:00,1.17561,1.1759,1.17548,1.17578,572
2025-12-15 14:45:00+00:00,1.17578,1.17596,1.1757,1.17586,792
2025-12-15 14:50:00+00:00,1.17587,1.176,1.17567,1.17598,717
2025-12-15 14:55:00+00:00,1.17598,1.17642,1.1759,1.17636,815
2025-12-15 15:00:00+00:00,1.17636,1.17675,1.17629,1.17672,888
2025-12-15 15:05:00+00:00,1.17672,1.1769,1.17634,1.1764,757
2025-12-15 15:10:00+00:00,1.1764,1.17662,1.1762,1.1764,941
2025-12-15 15:15:00+00:00,1.1764,1.17674,1.1758,1.17587,750
2025-12-15 15:20:00+00:00,1.17586,1.17688,1.17562,1.1767,1847
2025-12-15 15:25:00+00:00,1.17671,1.17678,1.17569,1.17585,1055
2025-12-15 15:30:00+00:00,1.17585,1.17634,1.17564,1.17612,929
2025-12-15 15:35:00+00:00,1.17612,1.17627,1.17574,1.17576,700
2025-12-15 15:40:00+00:00,1.17578,1.17622,1.17548,1.17614,979
2025-12-15 15:45:00+00:00,1.17614,1.17632,1.17586,1.1763,761
2025-12-15 15:50:00+00:00,1.17629,1.17655,1.17605,1.1762,683
2025-12-15 15:55:00+00:00,1.17625,1.17636,1.17614,1.17628,735
2025-12-15 16:00:00+00:00,1.17628,1.17629,1.1759,1.17599,685
2025-12-15 16:05:00+00:00,1.17599,1.17613,1.17588,1.17598,612
2025-12-15 16:10:00+00:00,1.17598,1.1761,1.17593,1.17608,478
2025-12-15 16:15:00+00:00,1.1761,1.1763,1.17608,1.17624,473
2025-12-15 16:20:00+00:00,1.17623,1.17649,1.17608,1.1761,714
2025-12-15 16:25:00+00:00,1.1761,1.17622,1.17594,1.17594,511
2025-12-15 16:30:00+00:00,1.17596,1.17597,1.17546,1.17548,639
2025-12-15 16:35:00+00:00,1.17549,1.17558,1.17522,1.17536,689
2025-12-15 16:40:00+00:00,1.17535,1.17548,1.17522,1.1754,446
2025-12-15 16:45:00+00:00,1.1754,1.17559,1.17533,1.1755,544
2025-12-15 16:50:00+00:00,1.1755,1.17574,1.17545,1.17562,635
2025-12-15 16:55:00+00:00,1.17564,1.17586,1.17553,1.17556,554
2025-12-15 17:00:00+00:00,1.17554,1.17558,1.17534,1.1755,590
2025-12-15 17:05:00+00:00,1.1755,1.17555,1.17523,1.17536,390
2025-12-15 17:10:00+00:00,1.17535,1.17556,1.17528,1.17534,441
2025-12-15 17:15:00+00:00,1.17533,1.17534,1.17506,1.17506,346
2025-12-15 17:20:00+00:00,1.17506,1.17515,1.17488,1.17494,292
2025-12-15 17:25:00+00:00,1.17496,1.17499,1.17488,1.17497,275
2025-12-15 17:30:00+00:00,1.17498,1.17516,1.17485,1.17486,378
2025-12-15 17:35:00+00:00,1.17486,1.17488,1.17463,1.17484,424
2025-12-15 17:40:00+00:00,1.17484,1.17484,1.17456,1.17464,341
2025-12-15 17:45:00+00:00,1.17464,1.1748,1.1745,1.17478,303
2025-12-15 17:50:00+00:00,1.17478,1.17478,1.17451,1.17453,286
2025-12-15 17:55:00+00:00,1.17454,1.17464,1.1745,1.17459,316
2025-12-15 18:00:00+00:00,1.17458,1.17459,1.17442,1.17458,344
2025-12-15 18:05:00+00:00,1.17459,1.17481,1.17456,1.17468,356
2025-12-15 18:10:00+00:00,1.17467,1.17484,1.17446,1.17452,302
2025-12-15 18:15:00+00:00,1.17452,1.17452,1.17433,1.17434,244
2025-12-15 18:20:00+00:00,1.17434,1.17439,1.17416,1.17418,256
2025-12-15 18:25:00+00:00,1.17418,1.17425,1.17402,1.17408,362
2025-12-15 18:30:00+00:00,1.17408,1.17411,1.174,1.17403,244
2025-12-15 18:35:00+00:00,1.17404,1.17427,1.17402,1.17404,364
2025-12-15 18:40:00+00:00,1.17402,1.17427,1.17402,1.17423,327
2025-12-15 18:45:00+00:00,1.17424,1.17428,1.17392,1.17396,270
2025-12-15 18:50:00+00:00,1.17396,1.17418,1.17395,1.17418,212
2025-12-15 18:55:00+00:00,1.17418,1.17444,1.17418,1.17432,492
2025-12-15 19:00:00+00:00,1.17432,1.17437,1.17413,1.17421,431
2025-12-15 19:05:00+00:00,1.1742,1.17422,1.17402,1.17404,279
2025-12-15 19:10:00+00:00,1.17406,1.17408,1.17394,1.17396,202
2025-12-15 19:15:00+00:00,1.17396,1.17398,1.17384,1.17397,200
2025-12-15 19:20:00+00:00,1.17396,1.17398,1.17388,1.17391,200
2025-12-15 19:25:00+00:00,1.1739,1.17402,1.17388,1.1739,172
2025-12-15 19:30:00+00:00,1.1739,1.17407,1.1739,1.17407,120
2025-12-15 19:35:00+00:00,1.17406,1.17426,1.17406,1.17426,185
2025-12-15 19:40:00+00:00,1.17426,1.17453,1.17426,1.17452,327
2025-12-15 19:45:00+00:00,1.17452,1.17462,1.17444,1.17462,220
2025-12-15 19:50:00+00:00,1.17462,1.17492,1.17461,1.1749,227
2025-12-15 19:55:00+00:00,1.1749,1.175,1.17485,1.1749,303
2025-12-15 20:00:00+00:00,1.17488,1.17489,1.17476,1.17482,244
2025-12-15 20:05:00+00:00,1.1748,1.17496,1.17477,1.17494,208
2025-12-15 20:10:00+00:00,1.17492,1.17501,1.1749,1.17491,146
2025-12-15 20:15:00+00:00,1.1749,1.17504,1.17487,1.17504,241
2025-12-15 20:20:00+00:00,1.17502,1.17504,1.1749,1.17496,261
2025-12-15 20:25:00+00:00,1.17496,1.17502,1.17486,1.17492,258
2025-12-15 20:30:00+00:00,1.17491,1.17496,1.17482,1.17488,251
2025-12-15 20:35:00+00:00,1.1749,1.17516,1.17489,1.17515,205
2025-12-15 20:40:00+00:00,1.17514,1.17518,1.17506,1.17515,189
2025-12-15 20:45:00+00:00,1.17516,1.17519,1.17506,1.17506,123
2025-12-15 20:50:00+00:00,1.17506,1.17509,1.17494,1.17494,129
2025-12-15 20:55:00+00:00,1.17495,1.17514,1.17492,1.17512,246
2025-12-15 21:00:00+00:00,1.1751,1.17512,1.17497,1.17506,210
2025-12-15 21:05:00+00:00,1.17505,1.17512,1.17492,1.17511,159
2025-12-15 21:10:00+00:00,1.1751,1.1752,1.1751,1.17517,111
2025-12-15 21:15:00+00:00,1.17516,1.17525,1.17516,1.1752,87
2025-12-15 21:20:00+00:00,1.1752,1.17524,1.17498,1.17503,152
2025-12-15 21:25:00+00:00,1.17502,1.17508,1.17495,1.17507,109
2025-12-15 21:30:00+00:00,1.17508,1.17526,1.17508,1.17523,83
2025-12-15 21:35:00+00:00,1.17522,1.17522,1.17501,1.17504,77
2025-12-15 21:40:00+00:00,1.17504,1.17511,1.17504,1.1751,80
2025-12-15 21:45:00+00:00,1.17508,1.17508,1.17495,1.17499,105
2025-12-15 21:50:00+00:00,1.175,1.17519,1.175,1.17512,175
2025-12-15 21:55:00+00:00,1.17514,1.17541,1.17512,1.17539,241
2025-12-15 22:00:00+00:00,1.17521,1.17521,1.17521,1.17521,1
2025-12-15 22:05:00+00:00,1.17514,1.17542,1.17508,1.17532,403
2025-12-15 22:10:00+00:00,1.1753,1.17531,1.1749,1.17526,538
2025-12-15 22:15:00+00:00,1.17526,1.17528,1.175,1.17522,92
2025-12-15 22:20:00+00:00,1.17522,1.17523,1.17518,1.17519,110
2025-12-15 22:25:00+00:00,1.17518,1.17524,1.17514,1.17516,135
2025-12-15 22:30:00+00:00,1.17515,1.17522,1.17511,1.17519,304
2025-12-15 22:35:00+00:00,1.1752,1.17522,1.17514,1.17516,146
2025-12-15 22:40:00+00:00,1.17514,1.17522,1.17513,1.1752,275
2025-12-15 22:45:00+00:00,1.17521,1.1753,1.17519,1.1753,118
2025-12-15 22:50:00+00:00,1.17529,1.17534,1.17524,1.17524,109
2025-12-15 22:55:00+00:00,1.17524,1.17528,1.17514,1.17514,137
2025-12-15 23:00:00+00:00,1.17514,1.1756,1.17512,1.1755,142
2025-12-15 23:05:00+00:00,1.17548,1.1755,1.17544,1.17544,50
2025-12-15 23:10:00+00:00,1.17544,1.17552,1.17538,1.17544,87
2025-12-15 23:15:00+00:00,1.17544,1.17544,1.17532,1.17532,68
2025-12-15 23:20:00+00:00,1.17532,1.17536,1.17526,1.17532,25
2025-12-15 23:25:00+00:00,1.17532,1.1754,1.17528,1.1754,43
2025-12-15 23:30:00+00:00,1.17542,1.17548,1.17536,1.17546,53
2025-12-15 23:35:00+00:00,1.17546,1.17546,1.17536,1.17538,42
2025-12-15 23:40:00+00:00,1.17538,1.1754,1.17524,1.1754,104
2025-12-15 23:45:00+00:00,1.17539,1.17544,1.17536,1.17544,52
2025-12-15 23:50:00+00:00,1.17544,1.17548,1.17543,1.17544,82
2025-12-15 23:55:00+00:00,1.17544,1.17546,1.17536,1.17536,45
2025-12-16 00:00:00+00:00,1.17538,1.17566,1.17538,1.17565,284
2025-12-16 00:05:00+00:00,1.17564,1.17578,1.1756,1.17573,310
2025-12-16 00:10:00+00:00,1.17572,1.1758,1.17568,1.17574,288
2025-12-16 00:15:00+00:00,1.17575,1.17579,1.17556,1.17561,342
2025-12-16 00:20:00+00:00,1.1756,1.17565,1.17555,1.17564,267
2025-12-16 00:25:00+00:00,1.17562,1.17562,1.17546,1.17546,243
2025-12-16 00:30:00+00:00,1.17546,1.1755,1.17532,1.17536,282
2025-12-16 00:35:00+00:00,1.17536,1.17539,1.17524,1.17526,185
2025-12-16 00:40:00+00:00,1.17528,1.17534,1.17524,1.17534,129
2025-12-16 00:45:00+00:00,1.17534,1.17534,1.17518,1.1752,197
2025-12-16 00:50:00+00:00,1.17517,1.17517,1.175,1.17506,350
2025-12-16 00:55:00+00:00,1.1751,1.1751,1.17484,1.17498,454
2025-12-16 01:00:00+00:00,1.17498,1.17525,1.17488,1.17523,544
2025-12-16 01:05:00+00:00,1.17522,1.17522,1.17496,1.17503,385
2025-12-16 01:10:00+00:00,1.17502,1.17506,1.17488,1.17489,132
2025-12-16 01:15:00+00:00,1.17488,1.175,1.17482,1.17483,254
2025-12-16 01:20:00+00:00,1.17484,1.17498,1.17482,1.17488,206
2025-12-16 01:25:00+00:00,1.17486,1.17489,1.17477,1.17479,257
2025-12-16 01:30:00+00:00,1.17479,1.17511,1.17475,1.17504,279
2025-12-16 01:35:00+00:00,1.17502,1.1755,1.17502,1.17544,552
2025-12-16 01:40:00+00:00,1.17542,1.17554,1.17517,1.17529,345
2025-12-16 01:45:00+00:00,1.17529,1.17532,1.1748,1.17483,463
2025-12-16 01:50:00+00:00,1.17484,1.17504,1.17466,1.175,522
2025-12-16 01:55:00+00:00,1.175,1.17524,1.1749,1.17519,472
2025-12-16 02:00:00+00:00,1.1752,1.17524,1.17503,1.17508,334
2025-12-16 02:05:00+00:00,1.17508,1.17539,1.17507,1.17539,275
2025-12-16 02:10:00+00:00,1.17538,1.17541,1.17525,1.17541,196
2025-12-16 02:15:00+00:00,1.17541,1.17544,1.17524,1.17532,260
2025-12-16 02:20:00+00:00,1.1753,1.1754,1.17526,1.17532,261
2025-12-16 02:25:00+00:00,1.17532,1.17555,1.17532,1.17549,196
2025-12-16 02:30:00+00:00,1.1755,1.17556,1.1754,1.17546,203
2025-12-16 02:35:00+00:00,1.17545,1.1755,1.1754,1.1755,186
2025-12-16 02:40:00+00:00,1.17548,1.17563,1.17545,1.17562,153
2025-12-16 02:45:00+00:00,1.17563,1.17565,1.17549,1.1755,175
2025-12-16 02:50:00+00:00,1.1755,1.17564,1.17546,1.17556,158
2025-12-16 02:55:00+00:00,1.17558,1.17566,1.17555,1.17557,247
2025-12-16 03:00:00+00:00,1.17556,1.17592,1.1755,1.17586,294
2025-12-16 03:05:00+00:00,1.17584,1.17584,1.1755,1.17574,168
2025-12-16 03:10:00+00:00,1.17572,1.17573,1.17538,1.17544,255
2025-12-16 03:15:00+00:00,1.17546,1.17554,1.1754,1.17548,212
2025-12-16 03:20:00+00:00,1.17546,1.17546,1.1753,1.17534,297
2025-12-16 03:25:00+00:00,1.17534,1.17536,1.17522,1.17525,296
2025-12-16 03:30:00+00:00,1.17524,1.17524,1.1751,1.17516,292
2025-12-16 03:35:00+00:00,1.17517,1.17524,1.1751,1.17518,216
2025-12-16 03:40:00+00:00,1.17518,1.17518,1.175,1.17503,171
2025-12-16 03:45:00+00:00,1.17502,1.17525,1.17501,1.17524,161
2025-12-16 03:50:00+00:00,1.17522,1.17522,1.17511,1.17516,75
2025-12-16 03:55:00+00:00,1.17518,1.1752,1.17512,1.17518,97
2025-12-16 04:00:00+00:00,1.17518,1.17532,1.175,1.17506,237
2025-12-16 04:05:00+00:00,1.17506,1.1751,1.175,1.17505,101
2025-12-16 04:10:00+00:00,1.17504,1.17516,1.17502,1.17504,116
2025-12-16 04:15:00+00:00,1.17502,1.17511,1.175,1.17507,82
2025-12-16 04:20:00+00:00,1.17508,1.17527,1.17508,1.17526,81
2025-12-16 04:25:00+00:00,1.17527,1.17539,1.17522,1.17534,144
2025-12-16 04:30:00+00:00,1.17532,1.17532,1.17519,1.17528,90
2025-12-16 04:35:00+00:00,1.17528,1.17534,1.17521,1.1753,100
2025-12-16 04:40:00+00:00,1.17531,1.17536,1.17525,1.17529,158
2025-12-16 04:45:00+00:00,1.1753,1.17534,1.17523,1.17528,133
2025-12-16 04:50:00+00:00,1.17527,1.17527,1.17508,1.1752,168
2025-12-16 04:55:00+00:00,1.17519,1.17525,1.17508,1.17511,165
2025-12-16 05:00:00+00:00,1.1751,1.17519,1.17504,1.17519,141
2025-12-16 05:05:00+00:00,1.1752,1.17535,1.17519,1.17524,188
2025-12-16 05:10:00+00:00,1.17523,1.17526,1.17507,1.17514,156
2025-12-16 05:15:00+00:00,1.17514,1.1752,1.17509,1.17515,112
2025-12-16 05:20:00+00:00,1.17516,1.17529,1.17516,1.17525,148
2025-12-16 05:25:00+00:00,1.17526,1.1753,1.17514,1.17526,154
2025-12-16 05:30:00+00:00,1.17526,1.17535,1.175,1.175,238
2025-12-16 05:35:00+00:00,1.175,1.17518,1.17494,1.17509,227
2025-12-16 05:40:00+00:00,1.17508,1.17534,1.17508,1.17524,136
2025-12-16 05:45:00+00:00,1.17524,1.17536,1.17524,1.1753,184
2025-12-16 05:50:00+00:00,1.17529,1.17541,1.17526,1.17538,249
2025-12-16 05:55:00+00:00,1.17539,1.17542,1.17498,1.17505,417
2025-12-16 06:00:00+00:00,1.17504,1.17514,1.17487,1.1749,395
2025-12-16 06:05:00+00:00,1.1749,1.17505,1.17486,1.17501,195
2025-12-16 06:10:00+00:00,1.17502,1.17517,1.17497,1.17499,279
2025-12-16 06:15:00+00:00,1.17498,1.17498,1.17479,1.17481,200
2025-12-16 06:20:00+00:00,1.17482,1.17484,1.17466,1.17478,248
2025-12-16 06:25:00+00:00,1.17477,1.17486,1.17471,1.17478,208
2025-12-16 06:30:00+00:00,1.17479,1.17487,1.17474,1.17487,155
2025-12-16 06:35:00+00:00,1.17486,1.17502,1.1748,1.17497,234
2025-12-16 06:40:00+00:00,1.17496,1.17512,1.17494,1.17511,211
2025-12-16 06:45:00+00:00,1.17513,1.17522,1.17504,1.17516,178
2025-12-16 06:50:00+00:00,1.17516,1.17528,1.17514,1.1752,212
2025-12-16 06:55:00+00:00,1.1752,1.17538,1.17516,1.17527,212
2025-12-16 07:00:00+00:00,1.17526,1.17543,1.17482,1.17494,432
2025-12-16 07:05:00+00:00,1.17493,1.17493,1.17458,1.17458,304
2025-12-16 07:10:00+00:00,1.17458,1.17477,1.17444,1.17474,359
2025-12-16 07:15:00+00:00,1.17475,1.1748,1.17464,1.17474,199
2025-12-16 07:20:00+00:00,1.17474,1.17499,1.17474,1.17488,267
2025-12-16 07:25:00+00:00,1.17486,1.17493,1.17471,1.17491,299
2025-12-16 07:30:00+00:00,1.17492,1.17514,1.17482,1.17502,436
2025-12-16 07:35:00+00:00,1.17502,1.17508,1.17476,1.17502,254
2025-12-16 07:40:00+00:00,1.17501,1.17532,1.17498,1.1752,324
2025-12-16 07:45:00+00:00,1.17518,1.1752,1.175,1.17502,306
2025-12-16 07:50:00+00:00,1.17501,1.17522,1.175,1.17519,327
2025-12-16 07:55:00+00:00,1.17518,1.17524,1.17488,1.17524,422
2025-12-16 08:00:00+00:00,1.17525,1.17592,1.17525,1.17565,589
2025-12-16 08:05:00+00:00,1.17566,1.17577,1.17549,1.17568,440
2025-12-16 08:10:00+00:00,1.17566,1.17582,1.17562,1.1758,308
2025-12-16 08:15:00+00:00,1.17588,1.17614,1.17549,1.17613,599
2025-12-16 08:20:00+00:00,1.17614,1.17642,1.17596,1.17618,548
2025-12-16 08:25:00+00:00,1.17618,1.17626,1.17566,1.1758,462
2025-12-16 08:30:00+00:00,1.17563,1.17568,1.1753,1.17548,612
2025-12-16 08:35:00+00:00,1.17548,1.17548,1.17466,1.17475,671
2025-12-16 08:40:00+00:00,1.17476,1.17498,1.17468,1.17493,441
2025-12-16 08:45:00+00:00,1.17492,1.17528,1.17488,1.17518,435
2025-12-16 08:50:00+00:00,1.17517,1.17563,1.17517,1.17554,548
